"Plot Title: APIS01_20548905_2021_temp"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20548905, SEN S/N: 20548905, LBL: APIS01)","Bad Battery (LGR S/N: 20548905)","Coupler Attached (LGR S/N: 20548905)","Host Connected (LGR S/N: 20548905)","Stopped (LGR S/N: 20548905)","End Of File (LGR S/N: 20548905)"
2486,06/26/21 06:00:00,56.577,,,,,
2487,06/26/21 07:00:00,59.337,,,,,
2488,06/26/21 08:00:00,63.282,,,,,
2489,06/26/21 09:00:00,64.310,,,,,
2490,06/26/21 10:00:00,66.366,,,,,
2491,06/26/21 11:00:00,65.509,,,,,
2492,06/26/21 12:00:00,67.735,,,,,
2493,06/26/21 13:00:00,68.592,,,,,
2494,06/26/21 14:00:00,69.449,,,,,
2495,06/26/21 15:00:00,66.193,,,,,
2496,06/26/21 16:00:00,66.537,,,,,
2497,06/26/21 17:00:00,64.996,,,,,
2498,06/26/21 18:00:00,63.968,,,,,
2499,06/26/21 19:00:00,65.167,,,,,
2500,06/26/21 20:00:00,63.455,,,,,
2501,06/26/21 21:00:00,61.741,,,,,
2502,06/26/21 22:00:00,60.883,,,,,
2503,06/26/21 23:00:00,60.024,,,,,
2504,06/27/21 00:00:00,59.337,,,,,
2505,06/27/21 01:00:00,58.647,,,,,
2506,06/27/21 02:00:00,58.476,,,,,
2507,06/27/21 03:00:00,58.131,,,,,
2508,06/27/21 04:00:00,58.131,,,,,
2509,06/27/21 05:00:00,57.785,,,,,
2510,06/27/21 06:00:00,58.131,,,,,
2511,06/27/21 07:00:00,59.164,,,,,
2512,06/27/21 08:00:00,60.024,,,,,
2513,06/27/21 09:00:00,62.083,,,,,
2514,06/27/21 10:00:00,63.968,,,,,
2515,06/27/21 11:00:00,65.338,,,,,
2516,06/27/21 12:00:00,68.421,,,,,
2517,06/27/21 13:00:00,73.580,,,,,
2518,06/27/21 14:00:00,70.995,,,,,
2519,06/27/21 15:00:00,76.181,,,,,
2520,06/27/21 16:00:00,80.382,,,,,
2521,06/27/21 17:00:00,77.574,,,,,
2522,06/27/21 18:00:00,79.502,,,,,
2523,06/27/21 19:00:00,84.295,,,,,
2524,06/27/21 20:00:00,69.449,,,,,
2525,06/27/21 21:00:00,66.366,,,,,
2526,06/27/21 22:00:00,63.111,,,,,
2527,06/27/21 23:00:00,61.398,,,,,
2528,06/28/21 00:00:00,60.195,,,,,
2529,06/28/21 01:00:00,58.993,,,,,
2530,06/28/21 02:00:00,58.131,,,,,
2531,06/28/21 03:00:00,57.785,,,,,
2532,06/28/21 04:00:00,56.577,,,,,
2533,06/28/21 05:00:00,55.711,,,,,
2534,06/28/21 06:00:00,55.884,,,,,
2535,06/28/21 07:00:00,57.614,,,,,
2536,06/28/21 08:00:00,61.912,,,,,
2537,06/28/21 09:00:00,64.825,,,,,
2538,06/28/21 10:00:00,67.906,,,,,
2539,06/28/21 11:00:00,68.763,,,,,
2540,06/28/21 12:00:00,69.964,,,,,
2541,06/28/21 13:00:00,72.891,,,,,
2542,06/28/21 14:00:00,72.545,,,,,
2543,06/28/21 15:00:00,76.006,,,,,
2544,06/28/21 16:00:00,74.964,,,,,
2545,06/28/21 17:00:00,72.028,,,,,
2546,06/28/21 18:00:00,74.964,,,,,
2547,06/28/21 19:00:00,72.372,,,,,
2548,06/28/21 20:00:00,70.995,,,,,
2549,06/28/21 21:00:00,69.449,,,,,
2550,06/28/21 22:00:00,66.537,,,,,
2551,06/28/21 23:00:00,65.509,,,,,
2552,06/29/21 00:00:00,64.825,,,,,
2553,06/29/21 01:00:00,64.481,,,,,
2554,06/29/21 02:00:00,64.139,,,,,
2555,06/29/21 03:00:00,64.139,,,,,
2556,06/29/21 04:00:00,63.797,,,,,
2557,06/29/21 05:00:00,62.940,,,,,
2558,06/29/21 06:00:00,62.769,,,,,
2559,06/29/21 07:00:00,64.652,,,,,
2560,06/29/21 08:00:00,66.708,,,,,
2561,06/29/21 09:00:00,65.851,,,,,
2562,06/29/21 10:00:00,67.906,,,,,
2563,06/29/21 11:00:00,70.137,,,,,
2564,06/29/21 12:00:00,73.062,,,,,
2565,06/29/21 13:00:00,73.407,,,,,
2566,06/29/21 14:00:00,74.791,,,,,
2567,06/29/21 15:00:00,74.446,,,,,
2568,06/29/21 16:00:00,70.651,,,,,
2569,06/29/21 17:00:00,74.271,,,,,
2570,06/29/21 18:00:00,80.911,,,,,
2571,06/29/21 19:00:00,75.659,,,,,
2572,06/29/21 20:00:00,71.856,,,,,
2573,06/29/21 21:00:00,68.934,,,,,
2574,06/29/21 22:00:00,66.366,,,,,
2575,06/29/21 23:00:00,63.968,,,,,
2576,06/30/21 00:00:00,62.769,,,,,
2577,06/30/21 01:00:00,61.741,,,,,
2578,06/30/21 02:00:00,60.883,,,,,
2579,06/30/21 03:00:00,60.024,,,,,
2580,06/30/21 04:00:00,59.508,,,,,
2581,06/30/21 05:00:00,59.680,,,,,
2582,06/30/21 06:00:00,60.024,,,,,
2583,06/30/21 07:00:00,61.912,,,,,
2584,06/30/21 08:00:00,65.509,,,,,
2585,06/30/21 09:00:00,70.308,,,,,
2586,06/30/21 10:00:00,73.753,,,,,
2587,06/30/21 11:00:00,74.446,,,,,
2588,06/30/21 12:00:00,75.484,,,,,
2589,06/30/21 13:00:00,77.400,,,,,
2590,06/30/21 14:00:00,78.800,,,,,
2591,06/30/21 15:00:00,79.853,,,,,
2592,06/30/21 16:00:00,81.266,,,,,
2593,06/30/21 17:00:00,82.508,,,,,
2594,06/30/21 18:00:00,85.915,,,,,
2595,06/30/21 19:00:00,91.800,,,,,
2596,06/30/21 20:00:00,80.029,,,,,
2597,06/30/21 21:00:00,68.763,,,,,
2598,06/30/21 22:00:00,64.996,,,,,
2599,06/30/21 23:00:00,63.282,,,,,
2600,07/01/21 00:00:00,60.883,,,,,
2601,07/01/21 01:00:00,59.508,,,,,
2602,07/01/21 02:00:00,57.958,,,,,
2603,07/01/21 03:00:00,57.268,,,,,
2604,07/01/21 04:00:00,56.404,,,,,
2605,07/01/21 05:00:00,55.884,,,,,
2606,07/01/21 06:00:00,56.577,,,,,
2607,07/01/21 07:00:00,57.958,,,,,
2608,07/01/21 08:00:00,60.024,,,,,
2609,07/01/21 09:00:00,63.282,,,,,
2610,07/01/21 10:00:00,65.509,,,,,
2611,07/01/21 11:00:00,66.708,,,,,
2612,07/01/21 12:00:00,67.906,,,,,
2613,07/01/21 13:00:00,72.028,,,,,
2614,07/01/21 14:00:00,67.392,,,,,
2615,07/01/21 15:00:00,77.050,,,,,
2616,07/01/21 16:00:00,74.446,,,,,
2617,07/01/21 17:00:00,76.528,,,,,
2618,07/01/21 18:00:00,81.975,,,,,
2619,07/01/21 19:00:00,82.330,,,,,
2620,07/01/21 20:00:00,77.923,,,,,
2621,07/01/21 21:00:00,63.455,,,,,
2622,07/01/21 22:00:00,57.268,,,,,
2623,07/01/21 23:00:00,54.495,,,,,
2624,07/02/21 00:00:00,53.100,,,,,
2625,07/02/21 01:00:00,52.576,,,,,
2626,07/02/21 02:00:00,51.874,,,,,
2627,07/02/21 03:00:00,50.466,,,,,
2628,07/02/21 04:00:00,49.582,,,,,
2629,07/02/21 05:00:00,51.172,,,,,
2630,07/02/21 06:00:00,52.576,,,,,
2631,07/02/21 07:00:00,54.669,,,,,
2632,07/02/21 08:00:00,57.096,,,,,
2633,07/02/21 09:00:00,60.712,,,,,
2634,07/02/21 10:00:00,62.940,,,,,
2635,07/02/21 11:00:00,63.968,,,,,
2636,07/02/21 12:00:00,66.022,,,,,
2637,07/02/21 13:00:00,70.824,,,,,
2638,07/02/21 14:00:00,75.484,,,,,
2639,07/02/21 15:00:00,79.853,,,,,
2640,07/02/21 16:00:00,83.757,,,,,
2641,07/02/21 17:00:00,86.641,,,,,
2642,07/02/21 18:00:00,91.987,,,,,
2643,07/02/21 19:00:00,92.926,,,,,
2644,07/02/21 20:00:00,85.554,,,,,
2645,07/02/21 21:00:00,74.098,,,,,
2646,07/02/21 22:00:00,73.580,,,,,
2647,07/02/21 23:00:00,72.891,,,,,
2648,07/03/21 00:00:00,69.107,,,,,
2649,07/03/21 01:00:00,66.193,,,,,
2650,07/03/21 02:00:00,64.652,,,,,
2651,07/03/21 03:00:00,63.968,,,,,
2652,07/03/21 04:00:00,63.626,,,,,
2653,07/03/21 05:00:00,63.282,,,,,
2654,07/03/21 06:00:00,63.626,,,,,
2655,07/03/21 07:00:00,66.022,,,,,
2656,07/03/21 08:00:00,69.278,,,,,
2657,07/03/21 09:00:00,75.484,,,,,
2658,07/03/21 10:00:00,79.502,,,,,
2659,07/03/21 11:00:00,81.442,,,,,
2660,07/03/21 12:00:00,84.834,,,,,
2661,07/03/21 13:00:00,86.277,,,,,
2662,07/03/21 14:00:00,87.733,,,,,
2663,07/03/21 15:00:00,90.309,,,,,
2664,07/03/21 16:00:00,93.115,,,,,
2665,07/03/21 17:00:00,93.304,,,,,
2666,07/03/21 18:00:00,94.444,,,,,
2667,07/03/21 19:00:00,91.240,,,,,
2668,07/03/21 20:00:00,84.115,,,,,
2669,07/03/21 21:00:00,75.832,,,,,
2670,07/03/21 22:00:00,71.856,,,,,
2671,07/03/21 23:00:00,70.137,,,,,
2672,07/04/21 00:00:00,69.449,,,,,
2673,07/04/21 01:00:00,68.421,,,,,
2674,07/04/21 02:00:00,69.278,,,,,
2675,07/04/21 03:00:00,67.392,,,,,
2676,07/04/21 04:00:00,65.680,,,,,
2677,07/04/21 05:00:00,64.310,,,,,
2678,07/04/21 06:00:00,65.680,,,,,
2679,07/04/21 07:00:00,70.480,,,,,
2680,07/04/21 08:00:00,76.876,,,,,
2681,07/04/21 09:00:00,77.400,,,,,
2682,07/04/21 10:00:00,79.151,,,,,
2683,07/04/21 11:00:00,82.686,,,,,
2684,07/04/21 12:00:00,91.987,,,,,
2685,07/04/21 13:00:00,94.444,,,,,
2686,07/04/21 14:00:00,94.253,,,,,
2687,07/04/21 15:00:00,100.283,,,,,
2688,07/04/21 16:00:00,88.282,,,,,
2689,07/04/21 17:00:00,93.682,,,,,
2690,07/04/21 18:00:00,94.825,,,,,
2691,07/04/21 19:00:00,94.062,,,,,
2692,07/04/21 20:00:00,94.825,,,,,
2693,07/04/21 21:00:00,82.686,,,,,
2694,07/04/21 22:00:00,78.800,,,,,
2695,07/04/21 23:00:00,79.151,,,,,
2696,07/05/21 00:00:00,80.382,,,,,
2697,07/05/21 01:00:00,77.749,,,,,
2698,07/05/21 02:00:00,74.964,,,,,
2699,07/05/21 03:00:00,70.137,,,,,
2700,07/05/21 04:00:00,69.107,,,,,
2701,07/05/21 05:00:00,70.995,,,,,
2702,07/05/21 06:00:00,72.718,,,,,
2703,07/05/21 07:00:00,72.891,,,,,
2704,07/05/21 08:00:00,75.484,,,,,
2705,07/05/21 09:00:00,76.876,,,,,
2706,07/05/21 10:00:00,75.659,,,,,
2707,07/05/21 11:00:00,82.330,,,,,
2708,07/05/21 12:00:00,84.115,,,,,
2709,07/05/21 13:00:00,85.374,,,,,
2710,07/05/21 14:00:00,88.650,,,,,
2711,07/05/21 15:00:00,92.174,,,,,
2712,07/05/21 16:00:00,93.682,,,,,
2713,07/05/21 17:00:00,93.682,,,,,
2714,07/05/21 18:00:00,91.800,,,,,
2715,07/05/21 19:00:00,91.053,,,,,
2716,07/05/21 20:00:00,88.282,,,,,
2717,07/05/21 21:00:00,76.703,,,,,
2718,07/05/21 22:00:00,72.199,,,,,
2719,07/05/21 23:00:00,69.622,,,,,
2720,07/06/21 00:00:00,67.906,,,,,
2721,07/06/21 01:00:00,66.708,,,,,
2722,07/06/21 02:00:00,65.851,,,,,
2723,07/06/21 03:00:00,64.825,,,,,
2724,07/06/21 04:00:00,64.652,,,,,
2725,07/06/21 05:00:00,64.825,,,,,
2726,07/06/21 06:00:00,65.167,,,,,
2727,07/06/21 07:00:00,65.338,,,,,
2728,07/06/21 08:00:00,64.825,,,,,
2729,07/06/21 09:00:00,64.139,,,,,
2730,07/06/21 10:00:00,61.227,,,,,
2731,07/06/21 11:00:00,60.368,,,,,
2732,07/06/21 12:00:00,58.476,,,,,
2733,07/06/21 13:00:00,57.785,,,,,
2734,07/06/21 14:00:00,58.131,,,,,
2735,07/06/21 15:00:00,58.303,,,,,
2736,07/06/21 16:00:00,56.923,,,,,
2737,07/06/21 17:00:00,56.750,,,,,
2738,07/06/21 18:00:00,56.750,,,,,
2739,07/06/21 19:00:00,56.404,,,,,
2740,07/06/21 20:00:00,56.230,,,,,
2741,07/06/21 21:00:00,55.884,,,,,
2742,07/06/21 22:00:00,55.364,,,,,
2743,07/06/21 23:00:00,54.669,,,,,
2744,07/07/21 00:00:00,54.495,,,,,
2745,07/07/21 01:00:00,53.973,,,,,
2746,07/07/21 02:00:00,52.225,,,,,
2747,07/07/21 03:00:00,50.643,,,,,
2748,07/07/21 04:00:00,51.523,,,,,
2749,07/07/21 05:00:00,50.995,,,,,
2750,07/07/21 06:00:00,50.466,,,,,
2751,07/07/21 07:00:00,52.925,,,,,
2752,07/07/21 08:00:00,57.096,,,,,
2753,07/07/21 09:00:00,60.712,,,,,
2754,07/07/21 10:00:00,60.368,,,,,
2755,07/07/21 11:00:00,65.338,,,,,
2756,07/07/21 12:00:00,64.996,,,,,
2757,07/07/21 13:00:00,63.455,,,,,
2758,07/07/21 14:00:00,65.167,,,,,
2759,07/07/21 15:00:00,69.107,,,,,
2760,07/07/21 16:00:00,71.512,,,,,
2761,07/07/21 17:00:00,73.753,,,,,
2762,07/07/21 18:00:00,72.891,,,,,
2763,07/07/21 19:00:00,75.312,,,,,
2764,07/07/21 20:00:00,72.718,,,,,
2765,07/07/21 21:00:00,58.647,,,,,
2766,07/07/21 22:00:00,50.995,,,,,
2767,07/07/21 23:00:00,48.339,,,,,
2768,07/08/21 00:00:00,46.369,,,,,
2769,07/08/21 01:00:00,45.104,,,,,
2770,07/08/21 02:00:00,43.466,,,,,
2771,07/08/21 03:00:00,42.915,,,,,
2772,07/08/21 04:00:00,42.179,,,,,
2773,07/08/21 05:00:00,41.254,,,,,
2774,07/08/21 06:00:00,41.439,,,,,
2775,07/08/21 07:00:00,43.648,,,,,
2776,07/08/21 08:00:00,49.228,,,,,
2777,07/08/21 09:00:00,54.495,,,,,
2778,07/08/21 10:00:00,56.057,,,,,
2779,07/08/21 11:00:00,57.441,,,,,
2780,07/08/21 12:00:00,61.569,,,,,
2781,07/08/21 13:00:00,62.598,,,,,
2782,07/08/21 14:00:00,64.481,,,,,
2783,07/08/21 15:00:00,66.366,,,,,
2784,07/08/21 16:00:00,67.735,,,,,
2785,07/08/21 17:00:00,67.392,,,,,
2786,07/08/21 18:00:00,68.421,,,,,
2787,07/08/21 19:00:00,75.484,,,,,
2788,07/08/21 20:00:00,72.891,,,,,
2789,07/08/21 21:00:00,61.398,,,,,
2790,07/08/21 22:00:00,54.322,,,,,
2791,07/08/21 23:00:00,51.699,,,,,
2792,07/09/21 00:00:00,50.113,,,,,
2793,07/09/21 01:00:00,47.624,,,,,
2794,07/09/21 02:00:00,46.369,,,,,
2795,07/09/21 03:00:00,45.286,,,,,
2796,07/09/21 04:00:00,44.560,,,,,
2797,07/09/21 05:00:00,44.013,,,,,
2798,07/09/21 06:00:00,43.831,,,,,
2799,07/09/21 07:00:00,46.188,,,,,
2800,07/09/21 08:00:00,50.643,,,,,
2801,07/09/21 09:00:00,60.539,,,,,
2802,07/09/21 10:00:00,60.883,,,,,
2803,07/09/21 11:00:00,64.825,,,,,
2804,07/09/21 12:00:00,66.193,,,,,
2805,07/09/21 13:00:00,68.077,,,,,
2806,07/09/21 14:00:00,70.308,,,,,
2807,07/09/21 15:00:00,74.791,,,,,
2808,07/09/21 16:00:00,78.274,,,,,
2809,07/09/21 17:00:00,89.755,,,,,
2810,07/09/21 18:00:00,91.612,,,,,
2811,07/09/21 19:00:00,91.240,,,,,
2812,07/09/21 20:00:00,81.442,,,,,
2813,07/09/21 21:00:00,65.680,,,,,
2814,07/09/21 22:00:00,59.508,,,,,
2815,07/09/21 23:00:00,57.096,,,,,
2816,07/10/21 00:00:00,55.189,,,,,
2817,07/10/21 01:00:00,52.750,,,,,
2818,07/10/21 02:00:00,51.172,,,,,
2819,07/10/21 03:00:00,49.759,,,,,
2820,07/10/21 04:00:00,49.228,,,,,
2821,07/10/21 05:00:00,48.160,,,,,
2822,07/10/21 06:00:00,48.160,,,,,
2823,07/10/21 07:00:00,50.290,,,,,
2824,07/10/21 08:00:00,54.495,,,,,
2825,07/10/21 09:00:00,60.539,,,,,
2826,07/10/21 10:00:00,63.282,,,,,
2827,07/10/21 11:00:00,64.652,,,,,
2828,07/10/21 12:00:00,67.564,,,,,
2829,07/10/21 13:00:00,67.735,,,,,
2830,07/10/21 14:00:00,68.934,,,,,
2831,07/10/21 15:00:00,74.098,,,,,
2832,07/10/21 16:00:00,76.006,,,,,
2833,07/10/21 17:00:00,76.528,,,,,
2834,07/10/21 18:00:00,78.098,,,,,
2835,07/10/21 19:00:00,76.876,,,,,
2836,07/10/21 20:00:00,72.545,,,,,
2837,07/10/21 21:00:00,64.996,,,,,
2838,07/10/21 22:00:00,61.741,,,,,
2839,07/10/21 23:00:00,59.508,,,,,
2840,07/11/21 00:00:00,57.614,,,,,
2841,07/11/21 01:00:00,55.884,,,,,
2842,07/11/21 02:00:00,54.495,,,,,
2843,07/11/21 03:00:00,53.449,,,,,
2844,07/11/21 04:00:00,53.274,,,,,
2845,07/11/21 05:00:00,52.925,,,,,
2846,07/11/21 06:00:00,52.750,,,,,
2847,07/11/21 07:00:00,54.495,,,,,
2848,07/11/21 08:00:00,58.303,,,,,
2849,07/11/21 09:00:00,64.481,,,,,
2850,07/11/21 10:00:00,69.449,,,,,
2851,07/11/21 11:00:00,70.651,,,,,
2852,07/11/21 12:00:00,74.271,,,,,
2853,07/11/21 13:00:00,75.312,,,,,
2854,07/11/21 14:00:00,75.139,,,,,
2855,07/11/21 15:00:00,77.749,,,,,
2856,07/11/21 16:00:00,79.326,,,,,
2857,07/11/21 17:00:00,80.206,,,,,
2858,07/11/21 18:00:00,80.206,,,,,
2859,07/11/21 19:00:00,76.181,,,,,
2860,07/11/21 20:00:00,74.791,,,,,
2861,07/11/21 21:00:00,67.564,,,,,
2862,07/11/21 22:00:00,63.968,,,,,
2863,07/11/21 23:00:00,61.569,,,,,
2864,07/12/21 00:00:00,60.195,,,,,
2865,07/12/21 01:00:00,58.476,,,,,
2866,07/12/21 02:00:00,57.268,,,,,
2867,07/12/21 03:00:00,56.230,,,,,
2868,07/12/21 04:00:00,55.364,,,,,
2869,07/12/21 05:00:00,54.842,,,,,
2870,07/12/21 06:00:00,54.669,,,,,
2871,07/12/21 07:00:00,56.923,,,,,
2872,07/12/21 08:00:00,61.227,,,,,
2873,07/12/21 09:00:00,66.366,,,,,
2874,07/12/21 10:00:00,68.077,,,,,
2875,07/12/21 11:00:00,69.622,,,,,
2876,07/12/21 12:00:00,71.339,,,,,
2877,07/12/21 13:00:00,73.753,,,,,
2878,07/12/21 14:00:00,75.832,,,,,
2879,07/12/21 15:00:00,80.382,,,,,
2880,07/12/21 16:00:00,81.090,,,,,
2881,07/12/21 17:00:00,80.382,,,,,
2882,07/12/21 18:00:00,80.029,,,,,
2883,07/12/21 19:00:00,87.915,,,,,
2884,07/12/21 20:00:00,80.029,,,,,
2885,07/12/21 21:00:00,69.449,,,,,
2886,07/12/21 22:00:00,64.652,,,,,
2887,07/12/21 23:00:00,62.598,,,,,
2888,07/13/21 00:00:00,60.883,,,,,
2889,07/13/21 01:00:00,59.508,,,,,
2890,07/13/21 02:00:00,58.303,,,,,
2891,07/13/21 03:00:00,57.268,,,,,
2892,07/13/21 04:00:00,56.577,,,,,
2893,07/13/21 05:00:00,55.537,,,,,
2894,07/13/21 06:00:00,55.364,,,,,
2895,07/13/21 07:00:00,57.785,,,,,
2896,07/13/21 08:00:00,61.741,,,,,
2897,07/13/21 09:00:00,69.622,,,,,
2898,07/13/21 10:00:00,75.139,,,,,
2899,07/13/21 11:00:00,80.735,,,,,
2900,07/13/21 12:00:00,74.619,,,,,
2901,07/13/21 13:00:00,70.824,,,,,
2902,07/13/21 14:00:00,78.800,,,,,
2903,07/13/21 15:00:00,85.915,,,,,
2904,07/13/21 16:00:00,83.579,,,,,
2905,07/13/21 17:00:00,87.733,,,,,
2906,07/13/21 18:00:00,88.099,,,,,
2907,07/13/21 19:00:00,84.115,,,,,
2908,07/13/21 20:00:00,84.115,,,,,
2909,07/13/21 21:00:00,75.484,,,,,
2910,07/13/21 22:00:00,72.028,,,,,
2911,07/13/21 23:00:00,68.421,,,,,
2912,07/14/21 00:00:00,66.708,,,,,
2913,07/14/21 01:00:00,64.652,,,,,
2914,07/14/21 02:00:00,62.598,,,,,
2915,07/14/21 03:00:00,60.883,,,,,
2916,07/14/21 04:00:00,59.851,,,,,
2917,07/14/21 05:00:00,58.820,,,,,
2918,07/14/21 06:00:00,58.303,,,,,
2919,07/14/21 07:00:00,60.368,,,,,
2920,07/14/21 08:00:00,63.626,,,,,
2921,07/14/21 09:00:00,68.077,,,,,
2922,07/14/21 10:00:00,70.824,,,,,
2923,07/14/21 11:00:00,73.926,,,,,
2924,07/14/21 12:00:00,74.964,,,,,
2925,07/14/21 13:00:00,73.926,,,,,
2926,07/14/21 14:00:00,72.891,,,,,
2927,07/14/21 15:00:00,72.545,,,,,
2928,07/14/21 16:00:00,69.449,,,,,
2929,07/14/21 17:00:00,67.564,,,,,
2930,07/14/21 18:00:00,66.708,,,,,
2931,07/14/21 19:00:00,65.851,,,,,
2932,07/14/21 20:00:00,64.139,,,,,
2933,07/14/21 21:00:00,62.940,,,,,
2934,07/14/21 22:00:00,62.083,,,,,
2935,07/14/21 23:00:00,61.054,,,,,
2936,07/15/21 00:00:00,60.539,,,,,
2937,07/15/21 01:00:00,59.337,,,,,
2938,07/15/21 02:00:00,56.577,,,,,
2939,07/15/21 03:00:00,54.669,,,,,
2940,07/15/21 04:00:00,53.100,,,,,
2941,07/15/21 05:00:00,51.874,,,,,
2942,07/15/21 06:00:00,51.172,,,,,
2943,07/15/21 07:00:00,53.100,,,,,
2944,07/15/21 08:00:00,57.268,,,,,
2945,07/15/21 09:00:00,63.968,,,,,
2946,07/15/21 10:00:00,66.708,,,,,
2947,07/15/21 11:00:00,69.449,,,,,
2948,07/15/21 12:00:00,71.512,,,,,
2949,07/15/21 13:00:00,73.407,,,,,
2950,07/15/21 14:00:00,74.964,,,,,
2951,07/15/21 15:00:00,77.225,,,,,
2952,07/15/21 16:00:00,81.090,,,,,
2953,07/15/21 17:00:00,80.911,,,,,
2954,07/15/21 18:00:00,83.399,,,,,
2955,07/15/21 19:00:00,89.384,,,,,
2956,07/15/21 20:00:00,77.749,,,,,
2957,07/15/21 21:00:00,67.050,,,,,
2958,07/15/21 22:00:00,63.455,,,,,
2959,07/15/21 23:00:00,61.912,,,,,
2960,07/16/21 00:00:00,61.398,,,,,
2961,07/16/21 01:00:00,60.712,,,,,
2962,07/16/21 02:00:00,59.508,,,,,
2963,07/16/21 03:00:00,58.131,,,,,
2964,07/16/21 04:00:00,56.750,,,,,
2965,07/16/21 05:00:00,55.364,,,,,
2966,07/16/21 06:00:00,55.189,,,,,
2967,07/16/21 07:00:00,56.923,,,,,
2968,07/16/21 08:00:00,61.054,,,,,
2969,07/16/21 09:00:00,65.851,,,,,
2970,07/16/21 10:00:00,68.763,,,,,
2971,07/16/21 11:00:00,71.339,,,,,
2972,07/16/21 12:00:00,73.062,,,,,
2973,07/16/21 13:00:00,73.234,,,,,
2974,07/16/21 14:00:00,73.926,,,,,
2975,07/16/21 15:00:00,76.528,,,,,
2976,07/16/21 16:00:00,82.686,,,,,
2977,07/16/21 17:00:00,89.017,,,,,
2978,07/16/21 18:00:00,91.987,,,,,
2979,07/16/21 19:00:00,89.384,,,,,
2980,07/16/21 20:00:00,78.274,,,,,
2981,07/16/21 21:00:00,68.592,,,,,
2982,07/16/21 22:00:00,63.968,,,,,
2983,07/16/21 23:00:00,61.569,,,,,
2984,07/17/21 00:00:00,60.368,,,,,
2985,07/17/21 01:00:00,58.476,,,,,
2986,07/17/21 02:00:00,57.096,,,,,
2987,07/17/21 03:00:00,55.189,,,,,
2988,07/17/21 04:00:00,54.322,,,,,
2989,07/17/21 05:00:00,53.449,,,,,
2990,07/17/21 06:00:00,53.623,,,,,
2991,07/17/21 07:00:00,55.364,,,,,
2992,07/17/21 08:00:00,59.680,,,,,
2993,07/17/21 09:00:00,66.022,,,,,
2994,07/17/21 10:00:00,69.107,,,,,
2995,07/17/21 11:00:00,70.995,,,,,
2996,07/17/21 12:00:00,73.407,,,,,
2997,07/17/21 13:00:00,75.659,,,,,
2998,07/17/21 14:00:00,75.832,,,,,
2999,07/17/21 15:00:00,79.326,,,,,
3000,07/17/21 16:00:00,80.029,,,,,
3001,07/17/21 17:00:00,80.382,,,,,
3002,07/17/21 18:00:00,80.206,,,,,
3003,07/17/21 19:00:00,82.152,,,,,
3004,07/17/21 20:00:00,76.006,,,,,
3005,07/17/21 21:00:00,68.763,,,,,
3006,07/17/21 22:00:00,64.825,,,,,
3007,07/17/21 23:00:00,62.425,,,,,
3008,07/18/21 00:00:00,60.368,,,,,
3009,07/18/21 01:00:00,59.164,,,,,
3010,07/18/21 02:00:00,58.131,,,,,
3011,07/18/21 03:00:00,57.441,,,,,
3012,07/18/21 04:00:00,57.096,,,,,
3013,07/18/21 05:00:00,56.750,,,,,
3014,07/18/21 06:00:00,56.404,,,,,
3015,07/18/21 07:00:00,58.131,,,,,
3016,07/18/21 08:00:00,61.912,,,,,
3017,07/18/21 09:00:00,68.421,,,,,
3018,07/18/21 10:00:00,72.545,,,,,
3019,07/18/21 11:00:00,75.139,,,,,
3020,07/18/21 12:00:00,76.006,,,,,
3021,07/18/21 13:00:00,77.400,,,,,
3022,07/18/21 14:00:00,80.911,,,,,
3023,07/18/21 15:00:00,83.757,,,,,
3024,07/18/21 16:00:00,85.915,,,,,
3025,07/18/21 17:00:00,86.097,,,,,
3026,07/18/21 18:00:00,88.099,,,,,
3027,07/18/21 19:00:00,89.384,,,,,
3028,07/18/21 20:00:00,81.266,,,,,
3029,07/18/21 21:00:00,72.718,,,,,
3030,07/18/21 22:00:00,70.308,,,,,
3031,07/18/21 23:00:00,70.137,,,,,
3032,07/19/21 00:00:00,69.449,,,,,
3033,07/19/21 01:00:00,68.763,,,,,
3034,07/19/21 02:00:00,67.221,,,,,
3035,07/19/21 03:00:00,64.139,,,,,
3036,07/19/21 04:00:00,62.940,,,,,
3037,07/19/21 05:00:00,61.569,,,,,
3038,07/19/21 06:00:00,61.398,,,,,
3039,07/19/21 07:00:00,63.797,,,,,
3040,07/19/21 08:00:00,68.421,,,,,
3041,07/19/21 09:00:00,74.619,,,,,
3042,07/19/21 10:00:00,78.449,,,,,
3043,07/19/21 11:00:00,79.853,,,,,
3044,07/19/21 12:00:00,79.678,,,,,
3045,07/19/21 13:00:00,80.559,,,,,
3046,07/19/21 14:00:00,86.097,,,,,
3047,07/19/21 15:00:00,87.004,,,,,
3048,07/19/21 16:00:00,89.569,,,,,
3049,07/19/21 17:00:00,82.330,,,,,
3050,07/19/21 18:00:00,81.621,,,,,
3051,07/19/21 19:00:00,80.029,,,,,
3052,07/19/21 20:00:00,79.326,,,,,
3053,07/19/21 21:00:00,76.354,,,,,
3054,07/19/21 22:00:00,75.139,,,,,
3055,07/19/21 23:00:00,72.891,,,,,
3056,07/20/21 00:00:00,72.545,,,,,
3057,07/20/21 01:00:00,70.824,,,,,
3058,07/20/21 02:00:00,67.906,,,,,
3059,07/20/21 03:00:00,66.708,,,,,
3060,07/20/21 04:00:00,66.193,,,,,
