"Plot Title: APIS02_20549198_2021_temp"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20549198, SEN S/N: 20549198)","Intensity, lum/ft² (LGR S/N: 20549198, SEN S/N: 20549198)","Bad Battery (LGR S/N: 20549198)","Good Battery (LGR S/N: 20549198)","Coupler Attached (LGR S/N: 20549198)","Host Connected (LGR S/N: 20549198)","Stopped (LGR S/N: 20549198)","End Of File (LGR S/N: 20549198)"
1284,02/23/21 23:00:00,32.418,0.0,,,,,,
1285,02/24/21 00:00:00,32.617,0.0,,,,,,
1286,02/24/21 01:00:00,32.617,0.0,,,,,,
1287,02/24/21 02:00:00,33.213,0.0,,,,,,
1288,02/24/21 03:00:00,32.617,0.0,,,,,,
1289,02/24/21 04:00:00,32.218,0.0,,,,,,
1290,02/24/21 05:00:00,31.213,0.0,,,,,,
1291,02/24/21 06:00:00,30.403,0.0,,,,,,
1292,02/24/21 07:00:00,29.995,0.0,,,,,,
1293,02/24/21 08:00:00,30.198,23.0,,,,,,
1294,02/24/21 09:00:00,30.403,256.0,,,,,,
1295,02/24/21 10:00:00,31.816,800.0,,,,,,
1296,02/24/21 11:00:00,34.981,992.0,,,,,,
1297,02/24/21 12:00:00,44.922,3200.0,,,,,,
1298,02/24/21 13:00:00,42.548,2432.0,,,,,,
1299,02/24/21 14:00:00,38.629,1664.0,,,,,,
1300,02/24/21 15:00:00,38.061,1280.0,,,,,,
1301,02/24/21 16:00:00,36.723,768.0,,,,,,
1302,02/24/21 17:00:00,34.198,384.0,,,,,,
1303,02/24/21 18:00:00,32.018,176.0,,,,,,
1304,02/24/21 19:00:00,27.091,1.0,,,,,,
1305,02/24/21 20:00:00,26.031,0.0,,,,,,
1306,02/24/21 21:00:00,25.819,0.0,,,,,,
1307,02/24/21 22:00:00,26.245,0.0,,,,,,
1308,02/24/21 23:00:00,26.458,0.0,,,,,,
1309,02/25/21 00:00:00,27.721,0.0,,,,,,
1310,02/25/21 01:00:00,30.198,0.0,,,,,,
1311,02/25/21 02:00:00,29.790,0.0,,,,,,
1312,02/25/21 03:00:00,28.555,0.0,,,,,,
1313,02/25/21 04:00:00,27.511,0.0,,,,,,
1314,02/25/21 05:00:00,26.881,0.0,,,,,,
1315,02/25/21 06:00:00,25.819,0.0,,,,,,
1316,02/25/21 07:00:00,26.245,0.0,,,,,,
1317,02/25/21 08:00:00,26.458,18.0,,,,,,
1318,02/25/21 09:00:00,27.511,232.0,,,,,,
1319,02/25/21 10:00:00,28.555,960.0,,,,,,
1320,02/25/21 11:00:00,33.013,1088.0,,,,,,
1321,02/25/21 12:00:00,36.531,2944.0,,,,,,
1322,02/25/21 13:00:00,40.696,2304.0,,,,,,
1323,02/25/21 14:00:00,38.629,1536.0,,,,,,
1324,02/25/21 15:00:00,39.947,1152.0,,,,,,
1325,02/25/21 16:00:00,37.297,704.0,,,,,,
1326,02/25/21 17:00:00,37.107,352.0,,,,,,
1327,02/25/21 18:00:00,36.338,160.0,,,,,,
1328,02/25/21 19:00:00,34.590,1.0,,,,,,
1329,02/25/21 20:00:00,34.198,0.0,,,,,,
1330,02/25/21 21:00:00,33.411,0.0,,,,,,
1331,02/25/21 22:00:00,32.617,0.0,,,,,,
1332,02/25/21 23:00:00,32.617,0.0,,,,,,
1333,02/26/21 00:00:00,32.617,0.0,,,,,,
1334,02/26/21 01:00:00,31.816,0.0,,,,,,
1335,02/26/21 02:00:00,32.018,0.0,,,,,,
1336,02/26/21 03:00:00,32.218,0.0,,,,,,
1337,02/26/21 04:00:00,31.213,0.0,,,,,,
1338,02/26/21 05:00:00,31.617,0.0,,,,,,
1339,02/26/21 06:00:00,32.018,0.0,,,,,,
1340,02/26/21 07:00:00,31.415,0.0,,,,,,
1341,02/26/21 08:00:00,31.213,43.0,,,,,,
1342,02/26/21 09:00:00,33.213,352.0,,,,,,
1343,02/26/21 10:00:00,36.338,864.0,,,,,,
1344,02/26/21 11:00:00,38.629,1024.0,,,,,,
1345,02/26/21 12:00:00,41.254,960.0,,,,,,
1346,02/26/21 13:00:00,42.548,896.0,,,,,,
1347,02/26/21 14:00:00,45.828,960.0,,,,,,
1348,02/26/21 15:00:00,46.008,864.0,,,,,,
1349,02/26/21 16:00:00,46.728,576.0,,,,,,
1350,02/26/21 17:00:00,46.008,480.0,,,,,,
1351,02/26/21 18:00:00,43.831,216.0,,,,,,
1352,02/26/21 19:00:00,41.810,0.0,,,,,,
1353,02/26/21 20:00:00,41.067,0.0,,,,,,
1354,02/26/21 21:00:00,39.947,0.0,,,,,,
1355,02/26/21 22:00:00,39.384,0.0,,,,,,
1356,02/26/21 23:00:00,38.440,0.0,,,,,,
1357,02/27/21 00:00:00,37.679,0.0,,,,,,
1358,02/27/21 01:00:00,36.531,0.0,,,,,,
1359,02/27/21 02:00:00,35.564,0.0,,,,,,
1360,02/27/21 03:00:00,34.786,0.0,,,,,,
1361,02/27/21 04:00:00,31.617,0.0,,,,,,
1362,02/27/21 05:00:00,30.607,0.0,,,,,,
1363,02/27/21 06:00:00,33.013,0.0,,,,,,
1364,02/27/21 07:00:00,33.411,0.0,,,,,,
1365,02/27/21 08:00:00,34.002,30.0,,,,,,
1366,02/27/21 09:00:00,34.590,192.0,,,,,,
1367,02/27/21 10:00:00,38.250,704.0,,,,,,
1368,02/27/21 11:00:00,37.870,432.0,,,,,,
1369,02/27/21 12:00:00,40.881,896.0,,,,,,
1370,02/27/21 13:00:00,44.195,2688.0,,,,,,
1371,02/27/21 14:00:00,41.254,672.0,,,,,,
1372,02/27/21 15:00:00,43.282,960.0,,,,,,
1373,02/27/21 16:00:00,43.648,512.0,,,,,,
1374,02/27/21 17:00:00,41.625,288.0,,,,,,
1375,02/27/21 18:00:00,39.196,104.0,,,,,,
1376,02/27/21 19:00:00,34.981,0.0,,,,,,
1377,02/27/21 20:00:00,31.617,0.0,,,,,,
1378,02/27/21 21:00:00,31.012,0.0,,,,,,
1379,02/27/21 22:00:00,30.808,0.0,,,,,,
1380,02/27/21 23:00:00,30.198,0.0,,,,,,
1381,02/28/21 00:00:00,30.198,0.0,,,,,,
1382,02/28/21 01:00:00,30.198,0.0,,,,,,
1383,02/28/21 02:00:00,29.995,0.0,,,,,,
1384,02/28/21 03:00:00,29.995,0.0,,,,,,
1385,02/28/21 04:00:00,29.586,0.0,,,,,,
1386,02/28/21 05:00:00,29.790,0.0,,,,,,
1387,02/28/21 06:00:00,29.586,0.0,,,,,,
1388,02/28/21 07:00:00,29.379,0.0,,,,,,
1389,02/28/21 08:00:00,28.762,6.0,,,,,,
1390,02/28/21 09:00:00,28.762,75.0,,,,,,
1391,02/28/21 10:00:00,28.346,168.0,,,,,,
1392,02/28/21 11:00:00,28.555,288.0,,,,,,
1393,02/28/21 12:00:00,29.379,432.0,,,,,,
1394,02/28/21 13:00:00,31.012,896.0,,,,,,
1395,02/28/21 14:00:00,31.816,960.0,,,,,,
1396,02/28/21 15:00:00,36.145,1728.0,,,,,,
1397,02/28/21 16:00:00,37.107,992.0,,,,,,
1398,02/28/21 17:00:00,30.607,480.0,,,,,,
1399,02/28/21 18:00:00,27.511,240.0,,,,,,
1400,02/28/21 19:00:00,23.875,2.0,,,,,,
1401,02/28/21 20:00:00,20.073,0.0,,,,,,
1402,02/28/21 21:00:00,18.919,0.0,,,,,,
1403,02/28/21 22:00:00,18.685,0.0,,,,,,
1404,02/28/21 23:00:00,17.510,0.0,,,,,,
1405,03/01/21 00:00:00,16.556,0.0,,,,,,
1406,03/01/21 01:00:00,15.589,0.0,,,,,,
1407,03/01/21 02:00:00,14.113,0.0,,,,,,
1408,03/01/21 03:00:00,13.113,0.0,,,,,,
1409,03/01/21 04:00:00,11.323,0.0,,,,,,
1410,03/01/21 05:00:00,10.015,0.0,,,,,,
1411,03/01/21 06:00:00,8.947,0.0,,,,,,
1412,03/01/21 07:00:00,7.588,0.0,,,,,,
1413,03/01/21 08:00:00,6.759,60.0,,,,,,
1414,03/01/21 09:00:00,7.588,288.0,,,,,,
1415,03/01/21 10:00:00,10.803,672.0,,,,,,
1416,03/01/21 11:00:00,13.865,1088.0,,,,,,
1417,03/01/21 12:00:00,26.031,3712.0,,,,,,
1418,03/01/21 13:00:00,22.330,2816.0,,,,,,
1419,03/01/21 14:00:00,18.685,2688.0,,,,,,
1420,03/01/21 15:00:00,20.529,1792.0,,,,,,
1421,03/01/21 16:00:00,19.612,896.0,,,,,,
1422,03/01/21 17:00:00,18.685,496.0,,,,,,
1423,03/01/21 18:00:00,17.748,240.0,,,,,,
1424,03/01/21 19:00:00,16.075,1.0,,,,,,
1425,03/01/21 20:00:00,15.346,0.0,,,,,,
1426,03/01/21 21:00:00,17.748,0.0,,,,,,
1427,03/01/21 22:00:00,18.217,0.0,,,,,,
1428,03/01/21 23:00:00,17.272,0.0,,,,,,
1429,03/02/21 00:00:00,18.451,0.0,,,,,,
1430,03/02/21 01:00:00,19.382,0.0,,,,,,
1431,03/02/21 02:00:00,19.152,0.0,,,,,,
1432,03/02/21 03:00:00,16.317,0.0,,,,,,
1433,03/02/21 04:00:00,19.152,0.0,,,,,,
1434,03/02/21 05:00:00,18.217,0.0,,,,,,
1435,03/02/21 06:00:00,17.510,0.0,,,,,,
1436,03/02/21 07:00:00,21.884,0.0,,,,,,
1437,03/02/21 08:00:00,18.451,67.0,,,,,,
1438,03/02/21 09:00:00,19.152,320.0,,,,,,
1439,03/02/21 10:00:00,33.013,704.0,,,,,,
1440,03/02/21 11:00:00,38.440,1344.0,,,,,,
1441,03/02/21 12:00:00,43.282,2048.0,,,,,,
1442,03/02/21 13:00:00,42.363,1344.0,,,,,,
1443,03/02/21 14:00:00,41.439,800.0,,,,,,
1444,03/02/21 15:00:00,45.104,704.0,,,,,,
1445,03/02/21 16:00:00,46.369,704.0,,,,,,
1446,03/02/21 17:00:00,44.742,304.0,,,,,,
1447,03/02/21 18:00:00,42.548,184.0,,,,,,
1448,03/02/21 19:00:00,41.810,4.0,,,,,,
1449,03/02/21 20:00:00,42.915,0.0,,,,,,
1450,03/02/21 21:00:00,42.179,0.0,,,,,,
1451,03/02/21 22:00:00,41.994,0.0,,,,,,
1452,03/02/21 23:00:00,41.625,0.0,,,,,,
1453,03/03/21 00:00:00,40.881,0.0,,,,,,
1454,03/03/21 01:00:00,38.250,0.0,,,,,,
1455,03/03/21 02:00:00,38.440,0.0,,,,,,
1456,03/03/21 03:00:00,34.981,0.0,,,,,,
1457,03/03/21 04:00:00,30.607,0.0,,,,,,
1458,03/03/21 05:00:00,29.174,0.0,,,,,,
1459,03/03/21 06:00:00,30.198,0.0,,,,,,
1460,03/03/21 07:00:00,27.302,0.0,,,,,,
1461,03/03/21 08:00:00,27.302,47.0,,,,,,
1462,03/03/21 09:00:00,30.198,144.0,,,,,,
1463,03/03/21 10:00:00,33.805,448.0,,,,,,
1464,03/03/21 11:00:00,35.175,800.0,,,,,,
1465,03/03/21 12:00:00,36.723,1024.0,,,,,,
1466,03/03/21 13:00:00,39.007,1216.0,,,,,,
1467,03/03/21 14:00:00,38.440,704.0,,,,,,
1468,03/03/21 15:00:00,39.384,896.0,,,,,,
1469,03/03/21 16:00:00,37.870,512.0,,,,,,
1470,03/03/21 17:00:00,35.951,304.0,,,,,,
1471,03/03/21 18:00:00,33.411,168.0,,,,,,
1472,03/03/21 19:00:00,29.790,2.0,,,,,,
1473,03/03/21 20:00:00,27.721,0.0,,,,,,
1474,03/03/21 21:00:00,27.302,0.0,,,,,,
1475,03/03/21 22:00:00,26.668,0.0,,,,,,
1476,03/03/21 23:00:00,26.881,0.0,,,,,,
1477,03/04/21 00:00:00,28.139,0.0,,,,,,
1478,03/04/21 01:00:00,28.139,0.0,,,,,,
1479,03/04/21 02:00:00,28.139,0.0,,,,,,
1480,03/04/21 03:00:00,27.930,0.0,,,,,,
1481,03/04/21 04:00:00,27.511,0.0,,,,,,
1482,03/04/21 05:00:00,26.881,0.0,,,,,,
1483,03/04/21 06:00:00,26.031,0.0,,,,,,
1484,03/04/21 07:00:00,25.390,0.0,,,,,,
1485,03/04/21 08:00:00,25.174,68.0,,,,,,
1486,03/04/21 09:00:00,27.302,368.0,,,,,,
1487,03/04/21 10:00:00,28.555,672.0,,,,,,
1488,03/04/21 11:00:00,31.012,768.0,,,,,,
1489,03/04/21 12:00:00,37.488,2816.0,,,,,,
1490,03/04/21 13:00:00,35.951,1856.0,,,,,,
1491,03/04/21 14:00:00,34.590,1088.0,,,,,,
1492,03/04/21 15:00:00,34.590,704.0,,,,,,
1493,03/04/21 16:00:00,34.198,512.0,,,,,,
1494,03/04/21 17:00:00,31.816,304.0,,,,,,
1495,03/04/21 18:00:00,30.198,216.0,,,,,,
1496,03/04/21 19:00:00,28.139,5.0,,,,,,
1497,03/04/21 20:00:00,26.245,0.0,,,,,,
1498,03/04/21 21:00:00,26.668,0.0,,,,,,
1499,03/04/21 22:00:00,25.605,0.0,,,,,,
1500,03/04/21 23:00:00,26.881,0.0,,,,,,
1501,03/05/21 00:00:00,26.881,0.0,,,,,,
1502,03/05/21 01:00:00,27.930,0.0,,,,,,
1503,03/05/21 02:00:00,28.555,0.0,,,,,,
1504,03/05/21 03:00:00,28.346,0.0,,,,,,
1505,03/05/21 04:00:00,25.605,0.0,,,,,,
1506,03/05/21 05:00:00,26.668,0.0,,,,,,
1507,03/05/21 06:00:00,29.174,0.0,,,,,,
1508,03/05/21 07:00:00,27.930,0.0,,,,,,
1509,03/05/21 08:00:00,25.605,57.0,,,,,,
1510,03/05/21 09:00:00,26.881,240.0,,,,,,
1511,03/05/21 10:00:00,32.815,480.0,,,,,,
1512,03/05/21 11:00:00,37.107,672.0,,,,,,
1513,03/05/21 12:00:00,44.013,2432.0,,,,,,
1514,03/05/21 13:00:00,41.625,1792.0,,,,,,
1515,03/05/21 14:00:00,40.696,1088.0,,,,,,
1516,03/05/21 15:00:00,40.696,768.0,,,,,,
1517,03/05/21 16:00:00,41.810,512.0,,,,,,
1518,03/05/21 17:00:00,41.625,288.0,,,,,,
1519,03/05/21 18:00:00,39.384,176.0,,,,,,
1520,03/05/21 19:00:00,33.805,5.0,,,,,,
1521,03/05/21 20:00:00,29.174,0.0,,,,,,
1522,03/05/21 21:00:00,27.091,0.0,,,,,,
1523,03/05/21 22:00:00,25.605,0.0,,,,,,
1524,03/05/21 23:00:00,23.655,0.0,,,,,,
1525,03/06/21 00:00:00,22.330,0.0,,,,,,
1526,03/06/21 01:00:00,20.757,0.0,,,,,,
1527,03/06/21 02:00:00,19.843,0.0,,,,,,
1528,03/06/21 03:00:00,18.919,0.0,,,,,,
1529,03/06/21 04:00:00,18.451,0.0,,,,,,
1530,03/06/21 05:00:00,17.983,0.0,,,,,,
1531,03/06/21 06:00:00,17.510,0.0,,,,,,
1532,03/06/21 07:00:00,16.556,0.0,,,,,,
1533,03/06/21 08:00:00,16.317,56.0,,,,,,
1534,03/06/21 09:00:00,19.612,320.0,,,,,,
1535,03/06/21 10:00:00,26.668,480.0,,,,,,
1536,03/06/21 11:00:00,34.394,608.0,,,,,,
1537,03/06/21 12:00:00,44.742,2432.0,,,,,,
1538,03/06/21 13:00:00,41.810,1792.0,,,,,,
1539,03/06/21 14:00:00,39.947,1024.0,,,,,,
1540,03/06/21 15:00:00,41.254,800.0,,,,,,
1541,03/06/21 16:00:00,40.134,480.0,,,,,,
1542,03/06/21 17:00:00,36.914,288.0,,,,,,
1543,03/06/21 18:00:00,34.198,168.0,,,,,,
1544,03/06/21 19:00:00,30.403,3.0,,,,,,
1545,03/06/21 20:00:00,28.555,0.0,,,,,,
1546,03/06/21 21:00:00,27.091,0.0,,,,,,
1547,03/06/21 22:00:00,25.174,0.0,,,,,,
1548,03/06/21 23:00:00,23.216,0.0,,,,,,
1549,03/07/21 00:00:00,23.655,0.0,,,,,,
1550,03/07/21 01:00:00,25.390,0.0,,,,,,
1551,03/07/21 02:00:00,25.819,0.0,,,,,,
1552,03/07/21 03:00:00,25.174,0.0,,,,,,
1553,03/07/21 04:00:00,23.436,0.0,,,,,,
1554,03/07/21 05:00:00,22.330,0.0,,,,,,
1555,03/07/21 06:00:00,21.659,0.0,,,,,,
1556,03/07/21 07:00:00,20.984,0.0,,,,,,
1557,03/07/21 08:00:00,23.875,119.0,,,,,,
1558,03/07/21 09:00:00,28.762,352.0,,,,,,
1559,03/07/21 10:00:00,34.394,608.0,,,,,,
1560,03/07/21 11:00:00,38.250,576.0,,,,,,
1561,03/07/21 12:00:00,39.573,1024.0,,,,,,
1562,03/07/21 13:00:00,45.828,1600.0,,,,,,
1563,03/07/21 14:00:00,50.113,1088.0,,,,,,
1564,03/07/21 15:00:00,51.346,800.0,,,,,,
1565,03/07/21 16:00:00,53.449,704.0,,,,,,
1566,03/07/21 17:00:00,54.495,256.0,,,,,,
1567,03/07/21 18:00:00,49.582,60.0,,,,,,
1568,03/07/21 19:00:00,36.338,3.0,,,,,,
1569,03/07/21 20:00:00,34.786,0.0,,,,,,
1570,03/07/21 21:00:00,33.607,0.0,,,,,,
1571,03/07/21 22:00:00,31.617,0.0,,,,,,
1572,03/07/21 23:00:00,29.995,0.0,,,,,,
1573,03/08/21 00:00:00,29.174,0.0,,,,,,
1574,03/08/21 01:00:00,32.218,0.0,,,,,,
1575,03/08/21 02:00:00,30.403,0.0,,,,,,
1576,03/08/21 03:00:00,31.213,0.0,,,,,,
1577,03/08/21 04:00:00,39.384,0.0,,,,,,
1578,03/08/21 05:00:00,40.321,0.0,,,,,,
1579,03/08/21 06:00:00,41.067,0.0,,,,,,
1580,03/08/21 07:00:00,41.625,0.0,,,,,,
1581,03/08/21 08:00:00,39.947,50.0,,,,,,
1582,03/08/21 09:00:00,40.321,232.0,,,,,,
1583,03/08/21 10:00:00,42.179,480.0,,,,,,
1584,03/08/21 11:00:00,44.742,576.0,,,,,,
1585,03/08/21 12:00:00,53.274,2048.0,,,,,,
1586,03/08/21 13:00:00,52.925,1472.0,,,,,,
1587,03/08/21 14:00:00,52.401,864.0,,,,,,
1588,03/08/21 15:00:00,54.322,672.0,,,,,,
1589,03/08/21 16:00:00,53.973,448.0,,,,,,
1590,03/08/21 17:00:00,51.172,240.0,,,,,,
1591,03/08/21 18:00:00,42.179,136.0,,,,,,
1592,03/08/21 19:00:00,37.488,4.0,,,,,,
1593,03/08/21 20:00:00,34.002,0.0,,,,,,
1594,03/08/21 21:00:00,32.418,0.0,,,,,,
1595,03/08/21 22:00:00,31.617,0.0,,,,,,
1596,03/08/21 23:00:00,33.013,0.0,,,,,,
1597,03/09/21 00:00:00,35.370,0.0,,,,,,
1598,03/09/21 01:00:00,36.145,0.0,,,,,,
1599,03/09/21 02:00:00,33.411,0.0,,,,,,
1600,03/09/21 03:00:00,41.439,0.0,,,,,,
1601,03/09/21 04:00:00,43.282,0.0,,,,,,
1602,03/09/21 05:00:00,42.179,0.0,,,,,,
1603,03/09/21 06:00:00,42.732,0.0,,,,,,
1604,03/09/21 07:00:00,43.099,0.0,,,,,,
1605,03/09/21 08:00:00,45.828,45.0,,,,,,
1606,03/09/21 09:00:00,49.404,176.0,,,,,,
1607,03/09/21 10:00:00,50.290,352.0,,,,,,
1608,03/09/21 11:00:00,52.576,480.0,,,,,,
1609,03/09/21 12:00:00,58.303,1664.0,,,,,,
1610,03/09/21 13:00:00,60.712,1152.0,,,,,,
1611,03/09/21 14:00:00,63.111,608.0,,,,,,
1612,03/09/21 15:00:00,65.338,464.0,,,,,,
1613,03/09/21 16:00:00,64.310,400.0,,,,,,
1614,03/09/21 17:00:00,62.425,85.0,,,,,,
1615,03/09/21 18:00:00,60.368,69.0,,,,,,
1616,03/09/21 19:00:00,47.624,1.0,,,,,,
1617,03/09/21 20:00:00,41.994,0.0,,,,,,
1618,03/09/21 21:00:00,52.050,0.0,,,,,,
1619,03/09/21 22:00:00,53.274,0.0,,,,,,
1620,03/09/21 23:00:00,57.096,0.0,,,,,,
1621,03/10/21 00:00:00,57.268,0.0,,,,,,
1622,03/10/21 01:00:00,55.884,0.0,,,,,,
1623,03/10/21 02:00:00,46.008,0.0,,,,,,
1624,03/10/21 03:00:00,40.134,0.0,,,,,,
1625,03/10/21 04:00:00,37.870,0.0,,,,,,
1626,03/10/21 05:00:00,36.723,0.0,,,,,,
1627,03/10/21 06:00:00,36.914,0.0,,,,,,
1628,03/10/21 07:00:00,37.107,0.0,,,,,,
1629,03/10/21 08:00:00,36.145,36.0,,,,,,
1630,03/10/21 09:00:00,37.679,240.0,,,,,,
1631,03/10/21 10:00:00,41.254,216.0,,,,,,
1632,03/10/21 11:00:00,39.573,126.0,,,,,,
1633,03/10/21 12:00:00,39.947,103.0,,,,,,
1634,03/10/21 13:00:00,39.384,88.0,,,,,,
1635,03/10/21 14:00:00,39.760,75.0,,,,,,
1636,03/10/21 15:00:00,39.007,51.0,,,,,,
1637,03/10/21 16:00:00,38.250,18.0,,,,,,
1638,03/10/21 17:00:00,37.297,13.0,,,,,,
1639,03/10/21 18:00:00,35.951,4.0,,,,,,
1640,03/10/21 19:00:00,34.002,0.0,,,,,,
1641,03/10/21 20:00:00,33.607,0.0,,,,,,
1642,03/10/21 21:00:00,33.013,0.0,,,,,,
1643,03/10/21 22:00:00,32.815,0.0,,,,,,
1644,03/10/21 23:00:00,32.617,0.0,,,,,,
1645,03/11/21 00:00:00,32.418,0.0,,,,,,
1646,03/11/21 01:00:00,32.218,0.0,,,,,,
1647,03/11/21 02:00:00,32.018,0.0,,,,,,
1648,03/11/21 03:00:00,32.018,0.0,,,,,,
1649,03/11/21 04:00:00,32.018,0.0,,,,,,
1650,03/11/21 05:00:00,31.012,0.0,,,,,,
1651,03/11/21 06:00:00,29.379,0.0,,,,,,
1652,03/11/21 07:00:00,28.555,0.0,,,,,,
1653,03/11/21 08:00:00,28.762,25.0,,,,,,
1654,03/11/21 09:00:00,29.174,104.0,,,,,,
1655,03/11/21 10:00:00,29.790,128.0,,,,,,
1656,03/11/21 11:00:00,32.018,480.0,,,,,,
1657,03/11/21 12:00:00,35.564,2048.0,,,,,,
1658,03/11/21 13:00:00,35.175,1088.0,,,,,,
1659,03/11/21 14:00:00,35.951,800.0,,,,,,
1660,03/11/21 15:00:00,36.531,896.0,,,,,,
1661,03/11/21 16:00:00,37.870,464.0,,,,,,
1662,03/11/21 17:00:00,38.440,224.0,,,,,,
1663,03/11/21 18:00:00,39.196,136.0,,,,,,
1664,03/11/21 19:00:00,37.870,9.0,,,,,,
1665,03/11/21 20:00:00,36.723,0.0,,,,,,
1666,03/11/21 21:00:00,35.564,0.0,,,,,,
1667,03/11/21 22:00:00,35.951,0.0,,,,,,
1668,03/11/21 23:00:00,35.951,0.0,,,,,,
1669,03/12/21 00:00:00,32.617,0.0,,,,,,
1670,03/12/21 01:00:00,29.995,0.0,,,,,,
1671,03/12/21 02:00:00,28.139,0.0,,,,,,
1672,03/12/21 03:00:00,25.390,0.0,,,,,,
1673,03/12/21 04:00:00,24.093,0.0,,,,,,
1674,03/12/21 05:00:00,23.436,0.0,,,,,,
1675,03/12/21 06:00:00,21.209,0.0,,,,,,
1676,03/12/21 07:00:00,19.382,0.0,,,,,,
1677,03/12/21 08:00:00,18.919,57.0,,,,,,
1678,03/12/21 09:00:00,20.984,352.0,,,,,,
1679,03/12/21 10:00:00,23.875,416.0,,,,,,
1680,03/12/21 11:00:00,24.310,464.0,,,,,,
1681,03/12/21 12:00:00,32.218,1664.0,,,,,,
1682,03/12/21 13:00:00,28.969,800.0,,,,,,
1683,03/12/21 14:00:00,28.346,576.0,,,,,,
1684,03/12/21 15:00:00,30.607,704.0,,,,,,
1685,03/12/21 16:00:00,30.808,368.0,,,,,,
1686,03/12/21 17:00:00,30.403,216.0,,,,,,
1687,03/12/21 18:00:00,30.198,144.0,,,,,,
1688,03/12/21 19:00:00,28.555,16.0,,,,,,
1689,03/12/21 20:00:00,24.526,0.0,,,,,,
1690,03/12/21 21:00:00,23.655,0.0,,,,,,
1691,03/12/21 22:00:00,24.093,0.0,,,,,,
1692,03/12/21 23:00:00,23.436,0.0,,,,,,
1693,03/13/21 00:00:00,29.174,0.0,,,,,,
1694,03/13/21 01:00:00,24.526,0.0,,,,,,
1695,03/13/21 02:00:00,25.174,0.0,,,,,,
1696,03/13/21 03:00:00,24.744,0.0,,,,,,
1697,03/13/21 04:00:00,33.213,0.0,,,,,,
1698,03/13/21 05:00:00,34.786,0.0,,,,,,
1699,03/13/21 06:00:00,36.531,0.0,,,,,,
1700,03/13/21 07:00:00,37.870,0.0,,,,,,
1701,03/13/21 08:00:00,38.629,59.0,,,,,,
1702,03/13/21 09:00:00,40.881,288.0,,,,,,
1703,03/13/21 10:00:00,43.466,336.0,,,,,,
1704,03/13/21 11:00:00,45.286,400.0,,,,,,
1705,03/13/21 12:00:00,51.172,1344.0,,,,,,
1706,03/13/21 13:00:00,49.937,608.0,,,,,,
1707,03/13/21 14:00:00,50.290,432.0,,,,,,
1708,03/13/21 15:00:00,41.810,576.0,,,,,,
1709,03/13/21 16:00:00,42.363,272.0,,,,,,
1710,03/13/21 17:00:00,42.732,160.0,,,,,,
1711,03/13/21 18:00:00,40.509,115.0,,,,,,
1712,03/13/21 19:00:00,36.914,13.0,,,,,,
1713,03/13/21 20:00:00,33.805,0.0,,,,,,
1714,03/13/21 21:00:00,32.617,0.0,,,,,,
1715,03/13/21 22:00:00,34.981,0.0,,,,,,
1716,03/13/21 23:00:00,30.808,0.0,,,,,,
1717,03/14/21 00:00:00,29.995,0.0,,,,,,
1718,03/14/21 01:00:00,29.790,0.0,,,,,,
1719,03/14/21 02:00:00,29.379,0.0,,,,,,
1720,03/14/21 03:00:00,28.346,0.0,,,,,,
1721,03/14/21 04:00:00,29.586,0.0,,,,,,
1722,03/14/21 05:00:00,32.218,0.0,,,,,,
1723,03/14/21 06:00:00,33.213,0.0,,,,,,
1724,03/14/21 07:00:00,32.815,1.0,,,,,,
1725,03/14/21 08:00:00,32.018,54.0,,,,,,
1726,03/14/21 09:00:00,34.002,384.0,,,,,,
1727,03/14/21 10:00:00,34.590,384.0,,,,,,
1728,03/14/21 11:00:00,34.590,464.0,,,,,,
1729,03/14/21 12:00:00,35.370,992.0,,,,,,
1730,03/14/21 13:00:00,33.013,608.0,,,,,,
1731,03/14/21 14:00:00,31.816,480.0,,,,,,
1732,03/14/21 15:00:00,33.411,608.0,,,,,,
1733,03/14/21 16:00:00,32.018,400.0,,,,,,
1734,03/14/21 17:00:00,31.012,256.0,,,,,,
1735,03/14/21 18:00:00,29.790,168.0,,,,,,
1736,03/14/21 19:00:00,27.511,7.0,,,,,,
1737,03/14/21 20:00:00,26.458,0.0,,,,,,
1738,03/14/21 21:00:00,26.458,0.0,,,,,,
1739,03/14/21 22:00:00,26.458,0.0,,,,,,
1740,03/14/21 23:00:00,26.458,0.0,,,,,,
1741,03/15/21 00:00:00,26.881,0.0,,,,,,
1742,03/15/21 01:00:00,26.245,0.0,,,,,,
1743,03/15/21 02:00:00,25.174,0.0,,,,,,
1744,03/15/21 03:00:00,24.526,0.0,,,,,,
1745,03/15/21 04:00:00,23.655,0.0,,,,,,
1746,03/15/21 05:00:00,20.302,0.0,,,,,,
1747,03/15/21 06:00:00,19.612,0.0,,,,,,
1748,03/15/21 07:00:00,20.073,2.0,,,,,,
1749,03/15/21 08:00:00,22.775,70.0,,,,,,
1750,03/15/21 09:00:00,27.930,480.0,,,,,,
1751,03/15/21 10:00:00,31.213,608.0,,,,,,
1752,03/15/21 11:00:00,32.418,608.0,,,,,,
1753,03/15/21 12:00:00,32.617,576.0,,,,,,
1754,03/15/21 13:00:00,33.607,576.0,,,,,,
1755,03/15/21 14:00:00,37.679,864.0,,,,,,
1756,03/15/21 15:00:00,35.564,480.0,,,,,,
